customer_id,signup_date,acquisition_channel,region,loyalty_member,spend_propensity,initial_orders_estimate,high_value_flag
CUST103654,10-09-2024,email,west,0,0.7256,2,0
CUST103655,28-07-2024,paid_search,central,0,0.9021,2,0
CUST103656,16-12-2024,organic_search,west,0,0.4427,1,0
CUST103657,08-09-2024,organic_search,north,0,1.4379,4,0
CUST103658,31-07-2024,email,west,0,0.1459,1,0
CUST103659,29-12-2024,email,south,1,2.1052,6,0
CUST103660,15-08-2024,social,east,0,3.111,9,0
CUST103661,07-09-2024,social,east,0,0.0012,1,0
CUST103662,26-03-2024,paid_search,south,0,1.8497,5,0
CUST103663,12-02-2024,paid_search,west,0,4.2326,12,0
CUST103664,16-10-2024,email,south,0,0.6188,1,0
CUST103665,16-01-2024,organic_search,central,0,0.2727,1,0
CUST103666,22-04-2024,paid_search,west,0,0.593,1,0
CUST103667,29-05-2024,organic_search,south,0,3.0043,9,0
CUST103668,17-01-2024,paid_search,central,0,0.2367,1,0
CUST103669,20-05-2024,paid_search,central,0,0.1973,1,0
CUST103670,25-04-2024,paid_search,west,0,0.2769,1,0
CUST103671,02-10-2024,organic_search,north,0,0.8026,2,0
CUST103672,27-05-2024,paid_search,north,0,2.6636,7,0
CUST103673,27-03-2024,organic_search,central,0,0.853,2,0
CUST103674,22-08-2024,organic_search,north,0,0.279,1,0
CUST103675,16-10-2024,organic_search,central,0,0.5806,1,0
CUST103676,15-01-2025,email,north,0,0.495,1,0
CUST103677,10-09-2024,paid_search,central,0,0.0477,1,0
CUST103678,08-10-2024,social,central,0,0.7147,2,0
CUST103679,18-09-2024,social,central,0,0.1347,1,0
CUST103680,27-02-2024,social,central,0,1.8467,5,0
CUST103681,20-10-2024,paid_search,east,0,4.7772,14,1
CUST103682,28-02-2024,paid_search,north,0,1.8618,5,0
CUST103683,17-05-2024,paid_search,central,0,3.1246,9,0
CUST103684,05-10-2024,social,south,0,2.868,8,0
CUST103685,06-07-2024,paid_search,west,0,0.1058,1,0
CUST103686,04-10-2024,email,south,1,2.8971,8,0
CUST103687,22-01-2024,email,south,0,1.5884,4,0
CUST103688,03-01-2025,organic_search,east,0,1.5035,4,0
CUST103689,13-08-2024,organic_search,north,0,0.0945,1,0
CUST103690,06-10-2024,social,east,0,0.1979,1,0
CUST103691,21-04-2024,organic_search,north,0,3.6954,11,0
CUST103692,05-08-2024,organic_search,central,0,0.24,1,0
CUST103693,22-02-2024,email,east,0,0.1852,1,0
CUST103694,11-01-2025,organic_search,west,0,0.45,1,0
CUST103695,30-11-2024,email,north,0,2.4459,7,0
CUST103696,06-05-2024,social,east,1,0.6466,1,0
CUST103697,01-06-2024,email,west,0,2.5331,7,0
CUST103698,17-01-2024,organic_search,south,1,0.407,1,0
CUST103699,18-08-2024,organic_search,central,0,0.2569,1,0
CUST103700,14-05-2024,paid_search,central,0,0.6836,2,0
CUST103701,27-06-2024,organic_search,south,0,0.9558,2,0
CUST103702,14-02-2024,organic_search,east,0,0.4968,1,0
CUST103703,12-08-2024,organic_search,south,0,0.4247,1,0
CUST103704,01-03-2024,organic_search,west,1,0.246,1,0
CUST103705,01-05-2024,organic_search,north,1,1.9296,5,0
CUST103706,17-04-2024,email,east,0,1.1182,3,0
CUST103707,12-01-2025,organic_search,north,0,0.4618,1,0
CUST103708,28-10-2024,organic_search,south,0,0.0831,1,0
CUST103709,18-12-2024,social,central,1,0.1487,1,0
CUST103710,28-06-2024,referral,north,0,0.4658,1,0
CUST103711,29-12-2024,organic_search,north,0,2.5837,7,0
CUST103712,08-11-2024,organic_search,central,0,0.4765,1,0
CUST103713,19-11-2024,social,north,0,0.0626,1,0
CUST103714,07-08-2024,email,north,1,0.5413,1,0
CUST103715,25-03-2024,email,central,0,1.1051,3,0
CUST103716,11-11-2024,social,central,0,0.9004,2,0
CUST103717,12-03-2024,organic_search,south,0,0.3268,1,0
CUST103718,15-04-2024,paid_search,south,0,1.165,3,0
CUST103719,15-04-2024,organic_search,north,0,5.9756,17,0
CUST103720,31-01-2024,social,east,0,1.1337,3,0
CUST103721,18-10-2024,social,south,0,0.1769,1,0
CUST103722,28-06-2024,referral,south,1,0.7923,2,0
CUST103723,29-09-2024,organic_search,east,0,1.0772,3,0
CUST103724,23-05-2024,organic_search,east,0,3.2678,9,0
CUST103725,01-11-2024,paid_search,central,1,0.5481,1,0
CUST103726,02-10-2024,social,south,0,1.4479,4,0
CUST103727,27-03-2024,email,west,0,0.1239,1,0
CUST103728,14-06-2024,organic_search,west,0,2.2037,6,0
CUST103729,26-12-2024,organic_search,north,0,1.0027,3,0
CUST103730,29-05-2024,paid_search,south,0,0.9916,2,0
CUST103731,28-05-2024,organic_search,west,1,0.1537,1,0
CUST103732,20-10-2024,email,south,0,0.0404,1,0
CUST103733,16-05-2024,paid_search,south,0,1.2088,3,0
CUST103734,20-09-2024,email,west,0,0.1245,1,0
CUST103735,13-12-2024,social,south,0,0.1358,1,0
CUST103736,18-02-2024,email,east,0,0.2076,1,0
CUST103737,10-03-2024,organic_search,north,0,0.1029,1,0
CUST103738,29-07-2024,email,central,0,0.9819,2,0
CUST103739,31-01-2024,organic_search,west,0,0.5482,1,0
CUST103740,21-05-2024,paid_search,central,1,0.3094,1,0
CUST103741,01-12-2024,organic_search,north,0,0.5812,1,0
CUST103742,05-03-2024,paid_search,east,0,11.1528,33,1
CUST103743,25-12-2024,organic_search,east,0,2.6184,7,0
CUST103744,08-03-2024,organic_search,east,0,0.6684,2,0
CUST103745,07-05-2024,referral,east,0,5.0187,15,1
CUST103746,15-03-2024,organic_search,west,0,1.784,5,0
CUST103747,30-12-2024,email,west,0,0.7207,2,0
CUST103748,13-06-2024,referral,south,0,8.2728,24,1
CUST103749,06-05-2024,organic_search,south,1,0.6775,2,0
CUST103750,12-12-2024,social,north,1,0.3596,1,0
CUST103751,20-07-2024,organic_search,south,1,0.8724,2,0
CUST103752,07-09-2024,organic_search,north,0,2.931,8,0
CUST103753,13-03-2024,paid_search,north,0,2.1891,6,0
CUST103754,22-10-2024,email,north,0,1.4664,4,0
CUST103755,19-11-2024,organic_search,east,0,0.3233,1,0
CUST103756,17-05-2024,social,central,0,0.2765,1,0
CUST103757,17-11-2024,paid_search,central,0,1.8235,5,0
CUST103758,31-07-2024,email,west,0,0.2001,1,0
CUST103759,11-07-2024,organic_search,north,0,0.9304,2,0
CUST103760,19-08-2024,social,east,0,0.5779,1,0
CUST103761,08-02-2024,social,south,0,0.6311,1,0
CUST103762,20-11-2024,social,south,0,0.6061,1,0
CUST103763,17-02-2024,email,west,0,2.3021,6,0
CUST103764,25-07-2024,email,west,0,0.0911,1,0
CUST103765,20-09-2024,organic_search,north,0,1.5274,4,0
CUST103766,22-05-2024,paid_search,north,0,1.8019,5,0
CUST103767,21-12-2024,paid_search,south,0,2.8626,8,0
CUST103768,07-07-2024,organic_search,south,0,0.6026,1,0
CUST103769,20-08-2024,paid_search,south,0,0.6933,2,0
CUST103770,06-09-2024,paid_search,south,0,3.2518,9,0
CUST103771,16-06-2024,paid_search,central,1,0.6133,1,0
CUST103772,24-10-2024,referral,north,0,0.7003,2,0
CUST103773,02-01-2024,organic_search,north,0,0.4038,1,0
CUST103774,10-01-2025,email,south,0,0.0321,1,0
CUST103775,17-02-2024,paid_search,east,1,0.5675,1,0
CUST103776,09-01-2025,social,south,0,1.0645,3,0
CUST103777,22-08-2024,email,west,0,1.171,3,0
CUST103778,21-11-2024,paid_search,east,0,0.0065,1,0
CUST103779,06-12-2024,paid_search,west,1,1.6147,4,0
CUST103780,23-12-2024,paid_search,east,0,0.6781,2,0
CUST103781,02-07-2024,paid_search,west,0,4.4131,13,0
CUST103782,02-02-2024,email,south,0,3.2634,9,0
CUST103783,30-09-2024,email,south,0,0.3347,1,0
CUST103784,22-07-2024,organic_search,east,0,1.434,4,0
CUST103785,21-04-2024,organic_search,west,0,5.1308,15,1
CUST103786,07-08-2024,paid_search,central,0,1.2066,3,0
CUST103787,18-04-2024,organic_search,east,0,0.541,1,0
CUST103788,10-09-2024,social,east,0,0.3274,1,0
CUST103789,17-05-2024,organic_search,north,1,0.7899,2,0
CUST103790,14-06-2024,paid_search,east,0,0.4699,1,0
CUST103791,25-05-2024,organic_search,central,0,0.2522,1,0
CUST103792,21-06-2024,organic_search,south,0,1.8278,5,0
CUST103793,07-10-2024,social,west,0,0.6459,1,0
CUST103794,22-10-2024,paid_search,north,0,1.8794,5,0
CUST103795,07-03-2024,referral,west,0,0.6425,1,0
CUST103796,16-10-2024,email,south,0,0.8137,2,0
CUST103797,05-09-2024,paid_search,east,0,5.356,16,0
CUST103798,24-06-2024,organic_search,central,0,3.0263,9,0
CUST103799,15-12-2024,email,north,0,0.317,1,0
CUST103800,25-01-2024,email,central,0,12.1796,36,1
CUST103801,24-01-2024,email,central,1,0.495,1,0
CUST103802,20-02-2024,organic_search,central,0,0.0739,1,0
CUST103803,16-11-2024,referral,central,1,0.8575,2,0
CUST103804,23-08-2024,organic_search,south,0,3.7745,11,0
CUST103805,09-01-2024,social,central,1,3.6618,10,0
CUST103806,04-03-2024,email,central,0,0.1352,1,0
CUST103807,21-03-2024,organic_search,south,0,1.4751,4,0
CUST103808,13-08-2024,email,west,0,1.6237,4,0
CUST103809,21-08-2024,organic_search,south,0,0.46,1,0
CUST103810,01-01-2024,referral,east,0,1.0747,3,0
CUST103811,07-08-2024,organic_search,south,0,4.0185,12,1
CUST103812,13-04-2024,referral,west,0,0.2586,1,0
CUST103813,18-12-2024,organic_search,east,0,1.4324,4,0
CUST103814,08-03-2024,social,east,0,0.3048,1,0
CUST103815,28-11-2024,paid_search,north,0,0.4162,1,0
CUST103816,03-06-2024,paid_search,central,0,0.2107,1,0
CUST103817,22-03-2024,organic_search,east,0,1.2704,3,0
CUST103818,20-05-2024,social,east,0,0.6138,1,0
CUST103819,17-02-2024,organic_search,west,0,0.5859,1,0
CUST103820,01-12-2024,social,east,0,0.9278,2,0
CUST103821,03-07-2024,organic_search,west,0,0.1711,1,0
CUST103822,08-05-2024,referral,central,0,2.2843,6,0
CUST103823,12-02-2024,organic_search,north,0,3.7542,11,1
CUST103824,09-07-2024,organic_search,north,0,0.4565,1,0
CUST103825,06-12-2024,organic_search,central,0,0.1355,1,0
CUST103826,28-11-2024,paid_search,central,0,0.1839,1,0
CUST103827,25-03-2024,organic_search,south,0,2.5302,7,0
CUST103828,27-01-2024,paid_search,east,0,0.6099,1,0
CUST103829,21-07-2024,email,east,0,1.2808,3,0
CUST103830,16-11-2024,social,east,0,0.0839,1,0
CUST103831,05-06-2024,social,west,0,1.0313,3,0
CUST103832,06-01-2025,organic_search,south,0,2.5449,7,1
CUST103833,24-12-2024,social,east,0,0.3566,1,0
CUST103834,29-04-2024,organic_search,west,0,0.8655,2,0
CUST103835,07-08-2024,email,west,0,2.8171,8,0
CUST103836,01-12-2024,organic_search,north,1,1.2705,3,0
CUST103837,16-02-2024,paid_search,west,0,0.3861,1,0
CUST103838,26-12-2024,paid_search,central,1,0.476,1,0
CUST103839,18-02-2024,email,west,0,0.0897,1,0
CUST103840,01-01-2024,organic_search,central,0,1.9756,5,0
CUST103841,19-04-2024,social,central,0,0.972,2,0
CUST103842,01-09-2024,organic_search,north,0,3.1323,9,0
CUST103843,09-02-2024,social,north,0,0.02,1,0
CUST103844,08-03-2024,email,west,0,0.5501,1,0
CUST103845,30-10-2024,paid_search,north,0,0.1102,1,0
CUST103846,25-04-2024,paid_search,north,1,0.4315,1,0
CUST103847,22-09-2024,email,east,0,0.1766,1,0
CUST103848,14-12-2024,paid_search,west,0,2.3921,7,0
CUST103849,15-08-2024,paid_search,west,0,1.7107,5,0
CUST103850,05-01-2024,social,west,0,0.1752,1,0
CUST103851,05-01-2024,social,north,0,0.6418,1,0
CUST103852,22-12-2024,organic_search,north,0,2.5457,7,0
CUST103853,24-06-2024,email,central,1,6.7083,20,1
CUST103854,02-03-2024,paid_search,south,0,0.2885,1,0
CUST103855,04-08-2024,organic_search,south,0,2.7421,8,0
CUST103856,21-12-2024,email,south,0,0.303,1,0
CUST103857,08-03-2024,paid_search,east,0,3.2018,9,0
CUST103858,01-09-2024,organic_search,north,0,2.1031,6,0
CUST103859,06-02-2024,social,central,0,1.5426,4,0
CUST103860,27-04-2024,email,central,0,1.9483,5,0
CUST103861,15-07-2024,email,south,0,1.6107,4,0
CUST103862,15-02-2024,referral,east,0,0.268,1,0
CUST103863,09-01-2025,email,east,0,0.8182,2,0
CUST103864,22-02-2024,organic_search,south,0,0.4865,1,0
CUST103865,22-02-2024,paid_search,south,0,0.6157,1,0
CUST103866,09-06-2024,email,north,0,0.1672,1,0
CUST103867,07-07-2024,paid_search,east,0,0.3795,1,0
CUST103868,02-06-2024,social,central,0,1.9494,5,0
CUST103869,11-03-2024,social,south,0,2.2785,6,0
CUST103870,14-07-2024,paid_search,north,0,0.942,2,0
CUST103871,09-03-2024,email,central,0,4.1381,12,1
CUST103872,24-11-2024,paid_search,east,0,1.2477,3,0
CUST103873,12-12-2024,paid_search,south,0,0.9387,2,0
CUST103874,14-03-2024,referral,south,0,4.1151,12,0
CUST103875,05-02-2024,paid_search,north,0,0.2108,1,0
CUST103876,28-09-2024,organic_search,north,0,0.5961,1,0
CUST103877,15-10-2024,paid_search,east,1,2.504,7,0
CUST103878,05-01-2024,email,south,0,14.7721,44,1
CUST103879,08-11-2024,email,north,0,0.6839,2,0
CUST103880,28-11-2024,email,south,0,0.1448,1,0
CUST103881,25-03-2024,social,east,0,10.123,30,1
CUST103882,13-08-2024,organic_search,south,1,0.8799,2,0
CUST103883,28-06-2024,email,central,0,1.4835,4,0
CUST103884,04-01-2025,email,south,1,3.7252,11,1
CUST103885,19-04-2024,organic_search,west,1,1.3681,4,0
CUST103886,17-11-2024,organic_search,west,1,0.0243,1,0
CUST103887,18-03-2024,referral,east,0,0.819,2,0
CUST103888,29-07-2024,email,east,0,0.1756,1,0
CUST103889,11-11-2024,email,east,0,0.2072,1,0
CUST103890,17-12-2024,email,central,0,0.5732,1,0
CUST103891,14-08-2024,paid_search,central,0,0.5835,1,0
CUST103892,21-04-2024,social,south,0,0.3207,1,0
CUST103893,14-02-2024,paid_search,north,0,0.1415,1,0
CUST103894,21-02-2024,organic_search,west,0,2.8996,8,0
CUST103895,12-03-2024,social,west,0,0.1411,1,0
CUST103896,04-03-2024,paid_search,west,0,0.432,1,0
CUST103897,28-10-2024,social,south,0,0.3637,1,0
CUST103898,08-01-2025,paid_search,south,0,2.0124,6,0
CUST103899,15-07-2024,paid_search,east,0,3.1664,9,0
CUST103900,28-06-2024,organic_search,north,0,0.1324,1,0
CUST103901,07-08-2024,organic_search,east,0,0.0103,1,0
CUST103902,10-06-2024,organic_search,south,1,1.28,3,0
CUST103903,12-03-2024,organic_search,central,0,1.2535,3,0
CUST103904,06-05-2024,referral,east,0,0.5409,1,0
CUST103905,21-05-2024,organic_search,south,0,0.8102,2,0
CUST103906,26-11-2024,organic_search,south,0,0.4646,1,0
CUST103907,13-02-2024,social,central,0,0.8913,2,0
CUST103908,07-05-2024,social,central,0,1.2172,3,0
CUST103909,10-10-2024,organic_search,central,0,0.0815,1,0
CUST103910,03-11-2024,email,north,0,0.8126,2,0
CUST103911,03-11-2024,email,south,0,0.3231,1,0
CUST103912,04-01-2025,organic_search,central,0,0.9604,2,0
CUST103913,07-11-2024,organic_search,north,1,1.0445,3,0
CUST103914,25-05-2024,email,west,1,2.4147,7,0
CUST103915,19-12-2024,email,west,0,0.5283,1,0
CUST103916,14-01-2024,social,west,0,0.7713,2,0
CUST103917,03-12-2024,organic_search,south,0,0.3123,1,0
CUST103918,03-06-2024,paid_search,north,0,0.3377,1,0
CUST103919,15-04-2024,social,north,0,0.2828,1,0
CUST103920,22-09-2024,organic_search,west,1,0.337,1,0
CUST103921,06-11-2024,paid_search,east,0,0.066,1,0
CUST103922,17-09-2024,social,west,0,3.3219,9,0
CUST103923,06-04-2024,organic_search,south,0,0.9789,2,0
CUST103924,19-07-2024,email,west,1,0.1901,1,0
CUST103925,31-05-2024,email,west,0,0.1242,1,0
CUST103926,26-11-2024,organic_search,north,0,0.4622,1,0
CUST103927,28-01-2024,email,west,0,0.3677,1,0
CUST103928,02-05-2024,organic_search,central,0,0.3275,1,0
CUST103929,10-09-2024,email,central,0,0.6315,1,0
CUST103930,16-07-2024,organic_search,east,1,14.6424,43,1
CUST103931,27-02-2024,organic_search,south,0,0.8394,2,0
CUST103932,03-05-2024,social,south,0,0.7365,2,0
CUST103933,12-09-2024,paid_search,north,0,1.6427,4,0
CUST103934,22-11-2024,email,south,0,0.004,1,0
CUST103935,31-10-2024,paid_search,east,0,0.2199,1,0
CUST103936,06-02-2024,organic_search,central,0,0.6855,2,0
CUST103937,27-09-2024,paid_search,north,0,1.2218,3,0
CUST103938,07-01-2024,paid_search,central,0,0.6636,1,0
CUST103939,03-07-2024,organic_search,east,0,0.1788,1,0
CUST103940,11-06-2024,social,north,0,2.659,7,0
CUST103941,08-03-2024,email,west,1,0.3985,1,0
CUST103942,17-07-2024,email,south,0,1.5522,4,0
CUST103943,18-10-2024,referral,east,0,13.3212,39,1
CUST103944,03-08-2024,organic_search,north,0,0.4253,1,0
CUST103945,06-07-2024,social,central,0,1.8663,5,0
CUST103946,06-10-2024,paid_search,north,0,1.2405,3,0
CUST103947,15-12-2024,social,west,0,2.3463,7,0
CUST103948,29-03-2024,paid_search,east,0,0.2894,1,0
CUST103949,29-08-2024,referral,north,0,16.0661,48,1
CUST103950,07-02-2024,social,east,0,0.0675,1,0
CUST103951,09-01-2024,referral,east,0,1.5783,4,0
CUST103952,27-10-2024,email,central,1,0.5721,1,0
CUST103953,04-02-2024,email,south,0,0.1959,1,0
CUST103954,08-01-2024,email,west,0,0.0827,1,0
CUST103955,14-05-2024,paid_search,north,1,0.4936,1,0
CUST103956,20-04-2024,organic_search,south,1,2.9591,8,0
CUST103957,21-01-2024,paid_search,central,0,0.2613,1,0
CUST103958,31-01-2024,organic_search,south,0,0.2427,1,0
CUST103959,22-07-2024,paid_search,east,0,0.51,1,0
CUST103960,16-09-2024,paid_search,east,0,0.5278,1,0
CUST103961,26-05-2024,paid_search,west,0,0.5841,1,0
CUST103962,17-11-2024,referral,north,0,2.0307,6,0
CUST103963,30-12-2024,email,north,0,0.9448,2,0
CUST103964,13-09-2024,organic_search,central,0,0.0206,1,0
CUST103965,31-07-2024,paid_search,west,0,0.7321,2,0
CUST103966,04-08-2024,paid_search,north,0,8.6243,25,1
CUST103967,25-12-2024,paid_search,east,0,0.0581,1,0
CUST103968,24-07-2024,email,west,0,0.5492,1,0
CUST103969,12-02-2024,paid_search,south,0,0.6,1,0
CUST103970,23-11-2024,social,west,1,3.0796,9,0
CUST103971,01-10-2024,email,west,0,0.6457,1,0
CUST103972,02-10-2024,email,north,0,1.3859,4,0
CUST103973,11-11-2024,organic_search,central,0,0.3608,1,0
CUST103974,19-03-2024,social,central,0,1.511,4,0
CUST103975,22-05-2024,paid_search,north,1,0.3896,1,0
CUST103976,12-02-2024,organic_search,north,0,0.5622,1,0
CUST103977,07-06-2024,organic_search,north,0,0.6529,1,0
CUST103978,10-02-2024,paid_search,central,0,2.6086,7,0
CUST103979,18-09-2024,paid_search,north,0,0.0549,1,0
CUST103980,14-04-2024,organic_search,south,0,0.2192,1,0
CUST103981,20-03-2024,social,south,0,1.2233,3,0
CUST103982,01-10-2024,email,east,0,0.8617,2,0
CUST103983,16-06-2024,organic_search,south,0,0.2897,1,0
CUST103984,19-07-2024,organic_search,west,0,0.3414,1,0
CUST103985,27-10-2024,email,east,1,0.4578,1,0
CUST103986,20-11-2024,organic_search,south,0,0.5985,1,0
CUST103987,28-11-2024,email,west,0,1.7039,5,0
CUST103988,14-12-2024,social,south,0,0.0139,1,0
CUST103989,25-11-2024,organic_search,west,1,2.283,6,0
CUST103990,03-02-2024,organic_search,north,0,3.1967,9,0
CUST103991,07-06-2024,organic_search,west,0,0.262,1,0
CUST103992,23-12-2024,organic_search,north,0,0.7101,2,0
CUST103993,11-08-2024,organic_search,west,0,1.0778,3,0
CUST103994,08-01-2025,social,west,0,0.0458,1,0
CUST103995,02-05-2024,organic_search,south,0,1.258,3,0
CUST103996,30-01-2024,paid_search,west,0,1.4303,4,0
CUST103997,05-05-2024,social,south,0,0.1817,1,0
CUST103998,14-02-2024,organic_search,west,0,1.1027,3,0
CUST103999,10-08-2024,organic_search,central,0,0.2279,1,0
CUST104000,29-02-2024,organic_search,east,0,1.5927,4,0
CUST104001,20-08-2024,organic_search,south,0,0.3175,1,0
CUST104002,09-11-2024,social,south,0,1.5893,4,0
CUST104003,07-11-2024,organic_search,north,0,0.7777,2,0
CUST104004,29-01-2024,email,central,0,1.4575,4,0
CUST104005,07-06-2024,paid_search,north,0,0.8067,2,0
CUST104006,07-12-2024,paid_search,central,0,2.4548,7,0
CUST104007,14-01-2025,paid_search,central,0,2.4159,7,0
CUST104008,02-12-2024,social,west,0,1.2563,3,0
CUST104009,14-01-2025,organic_search,north,0,0.6618,1,0
CUST104010,30-03-2024,organic_search,east,0,1.0145,3,0
CUST104011,02-03-2024,social,central,0,0.9567,2,0
CUST104012,07-01-2024,organic_search,central,0,0.4433,1,0
CUST104013,28-12-2024,paid_search,south,0,0.5513,1,0
CUST104014,11-03-2024,social,west,0,0.3831,1,0
CUST104015,25-12-2024,paid_search,east,0,7.6378,22,1
CUST104016,06-01-2024,social,central,1,0.8677,2,0
CUST104017,24-03-2024,paid_search,south,1,0.0966,1,0
CUST104018,11-09-2024,social,north,0,0.7321,2,0
CUST104019,26-06-2024,social,central,0,0.0513,1,0
CUST104020,24-09-2024,paid_search,south,0,0.3406,1,0
CUST104021,21-09-2024,social,north,0,0.5905,1,0
CUST104022,04-01-2025,email,west,0,0.7642,2,0
CUST104023,12-05-2024,paid_search,north,0,3.7373,11,0
CUST104024,26-03-2024,paid_search,central,0,4.0298,12,0
CUST104025,09-07-2024,email,east,0,0.1032,1,0
CUST104026,05-03-2024,social,north,0,0.7725,2,0
CUST104027,17-05-2024,organic_search,east,0,1.6989,5,0
CUST104028,10-01-2025,email,east,0,0.2714,1,0
CUST104029,01-03-2024,organic_search,north,0,1.3885,4,0
CUST104030,16-01-2024,social,west,0,2.1088,6,0
CUST104031,20-06-2024,email,north,0,1.0862,3,0
CUST104032,07-08-2024,referral,south,0,0.3971,1,0
CUST104033,19-05-2024,organic_search,east,1,2.5657,7,0
CUST104034,25-09-2024,social,central,0,2.15,6,0
CUST104035,02-02-2024,paid_search,east,1,7.549,22,1
CUST104036,14-05-2024,organic_search,central,1,0.452,1,0
CUST104037,30-12-2024,organic_search,south,0,1.5697,4,0
CUST104038,22-10-2024,social,south,0,0.38,1,0
CUST104039,17-11-2024,paid_search,south,0,1.7498,5,0
CUST104040,09-02-2024,organic_search,north,1,0.7236,2,0
CUST104041,11-09-2024,social,east,0,5.8553,17,0
CUST104042,21-08-2024,social,central,0,9.7877,29,1
CUST104043,18-09-2024,email,south,0,1.3086,3,0
CUST104044,03-07-2024,email,south,0,0.6015,1,0
CUST104045,29-01-2024,paid_search,central,0,0.3739,1,0
CUST104046,12-09-2024,referral,east,0,1.9373,5,0
CUST104047,17-10-2024,email,east,0,0.8387,2,0
CUST104048,26-03-2024,organic_search,central,1,1.678,5,0
CUST104049,07-07-2024,organic_search,west,0,0.6689,2,0
CUST104050,21-03-2024,paid_search,east,1,1.4023,4,0
CUST104051,10-05-2024,paid_search,central,0,2.023,6,0
CUST104052,22-02-2024,social,central,0,0.4966,1,0
CUST104053,20-10-2024,social,south,0,0.082,1,0
CUST104054,11-12-2024,social,central,0,0.2943,1,0
